chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
6,J 6:42,aleph,νυ¯,ουν ουτος,substitution_lexical,πατερα και την μητερα πως νυ¯ λεγει οτι εκ του ουρα,πατερα και την μρα πως ουν ουτος λεγει ε γω εκ του
6,J 6:42,aleph,οτι,ε γω,substitution_lexical,την μητερα πως νυ¯ λεγει οτι εκ του ουρα νου καταβεβηκα,μρα πως ουν ουτος λεγει ε γω εκ του ουρανου καταβεβηκα
6,J 6:42,aleph,ουρα νου,ουρανου,substitution_morphological,νυ¯ λεγει οτι εκ του ουρα νου καταβεβηκα,λεγει ε γω εκ του ουρανου καταβεβηκα
6,J 6:42,A,ουχι ουτος,ουχ ου τος,substitution_morphological,και ελεγον ουχι ουτος εστιν ις ο υιος ϊωσηφ,και ελεγον ουχ ου τος εστιν ις ο υιος ιωσηφ
6,J 6:42,A,πατερα,πρα,substitution_morphological,ϊωσηφ ου ημεις οιδαμεν τον πατερα και την μητερα πως νυ¯,ιωσηφ ου ημεις οιδαμεν τον πρα και την μρα πως ουν
6,J 6:42,A,μητερα,μρα,substitution_morphological,οιδαμεν τον πατερα και την μητερα πως νυ¯ λεγει οτι εκ,οιδαμεν τον πρα και την μρα πως ουν λεγει ουτος οτι
6,J 6:42,A,νυ¯,ουν,substitution_lexical,πατερα και την μητερα πως νυ¯ λεγει οτι εκ του ουρα,πρα και την μρα πως ουν λεγει ουτος οτι εκ του
6,J 6:42,A,[ADD],ουτος,addition,την μητερα πως νυ¯ λεγει οτι εκ του ουρα νου,την μρα πως ουν λεγει ουτος οτι εκ του ουνου κατα
6,J 6:42,A,ουρα νου καταβεβηκα,ουνου κατα βεβηκα,substitution_morphological,νυ¯ λεγει οτι εκ του ουρα νου καταβεβηκα,λεγει ουτος οτι εκ του ουνου κατα βεβηκα
6,J 6:42,D,ουχι,ουχ,substitution_morphological,και ελεγον ουχι ουτος εστιν ις ο υιος,και ελεγον ουχ ουτος εστιν ιης ο ϋιος
6,J 6:42,D,ις,ιης,substitution_morphological,και ελεγον ουχι ουτος εστιν ις ο υιος ϊωσηφ ου ημεις,και ελεγον ουχ ουτος εστιν ιης ο ϋιος του ϊωσηφ ου
6,J 6:42,D,υιος,ϋιος του,substitution_morphological,ουχι ουτος εστιν ις ο υιος ϊωσηφ ου ημεις οιδαμεν τον,ουχ ουτος εστιν ιης ο ϋιος του ϊωσηφ ου ημεις οιδαμεν τον
6,J 6:42,D,νυ¯,ουν,substitution_lexical,πατερα και την μητερα πως νυ¯ λεγει οτι εκ του ουρα,πατερα και την μητερα πως ουν λεγει εαυτο¯ εαυτον απο του
6,J 6:42,D,οτι εκ,εαυτο¯ εαυτον απο,substitution_lexical,την μητερα πως νυ¯ λεγει οτι εκ του ουρα νου καταβεβηκα,την μητερα πως ουν λεγει εαυτο¯ εαυτον απο του ουρανου καταβεβηκεναι
6,J 6:42,D,ουρα νου καταβεβηκα,ουρανου καταβεβηκεναι,substitution_morphological,νυ¯ λεγει οτι εκ του ουρα νου καταβεβηκα,λεγει εαυτο¯ εαυτον απο του ουρανου καταβεβηκεναι
6,J 6:43,P66,απε †κριθη,απεκριθη ο,substitution_morphological,απε †κριθη ις και ειπεν αυτοις μη,απεκριθη ο ις και ειπεν αυτοις' μη
6,J 6:43,P66,αυτοις,αυτοις',substitution_morphological,απε †κριθη ις και ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,απεκριθη ο ις και ειπεν αυτοις' μη γογ'γυζεται με τ αλληλων
6,J 6:43,P66,γογγυζετε μετ αλ ληλων,γογ'γυζεται με τ αλληλων,substitution_morphological,ις και ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,ις και ειπεν αυτοις' μη γογ'γυζεται με τ αλληλων
6,J 6:43,aleph,απε †κριθη,απεκριθη ουν,substitution_morphological,απε †κριθη ις και ειπεν αυτοις μη,απεκριθη ουν ις αυ τοις και ειπεν
6,J 6:43,aleph,[ADD],αυ τοις,addition,απε †κριθη ις και ειπεν αυτοις μη γογγυζετε,απεκριθη ουν ις αυ τοις και ειπεν μη γογγυζεται μετ
6,J 6:43,aleph,αυτοις,[OMIT],omission,απε †κριθη ις και ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,ις αυ τοις και ειπεν μη γογγυζεται μετ αλ ληλων
6,J 6:43,A,απε †κριθη,απεκριθη ουν ο,substitution_morphological,απε †κριθη ις και ειπεν αυτοις μη,απεκριθη ουν ο ις Και ειπεν αυτοις μη
6,J 6:43,A,γογγυζετε,γογγυζε ται,substitution_morphological,ις και ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,ις Και ειπεν αυτοις μη γογγυζε ται μετ αλληλων
6,J 6:43,A,αλ ληλων,αλληλων,substitution_morphological,ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,αυτοις μη γογγυζε ται μετ αλληλων
6,J 6:43,D,απε †κριθη ις,απεκρειθη ουν ο ιης,substitution_morphological,απε †κριθη ις και ειπεν αυτοις μη γογγυζετε,απεκρειθη ουν ο ιης και ειπεν αυτοις μη γογγυζετε
6,J 6:43,D,αλ ληλων,αλληλων,substitution_morphological,ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,ειπεν αυτοις μη γογγυζετε μετ αλληλων
6,J 6:44,P66,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδεις δυναται ελθειν προς με εαν μη ο πηρ μου
6,J 6:44,P66,πατηρ,πηρ μου,substitution_lexical,προς εμε εαν μη ο πατηρ ο πεμψας με ελκυση αυτον,προς με εαν μη ο πηρ μου ο πεμψας με ελκυση αυτον
6,J 6:44,aleph,ουδεις δυναται ελθειν,ουδις δυ ναται ελθιν,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο,ουδις δυ ναται ελθιν προς με εαν μη ο
6,J 6:44,aleph,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδις δυ ναται ελθιν προς με εαν μη ο πα' τηρ
6,J 6:44,aleph,πατηρ,πα' τηρ,substitution_morphological,προς εμε εαν μη ο πατηρ ο πεμψας με ελκυση αυτον,προς με εαν μη ο πα' τηρ ο πεμψας με ελκυση αυτον
6,J 6:44,aleph,καγω,κα γω,substitution_morphological,ο πεμψας με ελκυση αυτον καγω αναστησω αυτον εν τη εσχατη,ο πεμψας με ελκυση αυτον κα γω αναστησω αυ τον τη εσχατη
6,J 6:44,aleph,αυτον εν,αυ τον,substitution_morphological,με ελκυση αυτον καγω αναστησω αυτον εν τη εσχατη ημερα,ελκυση αυτον κα γω αναστησω αυ τον τη εσχατη η μερα
6,J 6:44,aleph,ημερα,η μερα,substitution_morphological,αναστησω αυτον εν τη εσχατη ημερα,αναστησω αυ τον τη εσχατη η μερα
6,J 6:44,A,δυναται,δυνα ται,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη,ουδεις δυνα ται ελθειν προς με εαν μη
6,J 6:44,A,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδεις δυνα ται ελθειν προς με εαν μη ο πεμψας με
6,J 6:44,A,ο πατηρ,[OMIT],omission,ελθειν προς εμε εαν μη ο πατηρ ο πεμψας με ελκυση αυτον,ελθειν προς με εαν μη ο πεμψας με ελκυση αυτον
6,J 6:44,A,καγω,και εγω,substitution_morphological,ο πεμψας με ελκυση αυτον καγω αναστησω αυτον εν τη εσχατη,ο πεμψας με ελκυση αυτον και εγω αναστησω αυτον εν τη εσχατη
6,J 6:44,D,εμε,με κατ ιωαν,substitution_lexical,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδεις δυναται ελθειν προς με κατ ιωαν εαν μη ο πατηρ ο
6,J 6:45,P66,εστι¯ γεγραμμενον,εστιν γε γραμμενον,substitution_morphological,εστι¯ γεγραμμενον εν τοις προφηταις και εσον,εστιν γε γραμμενον εν τοις προφηταις και εσο¯
6,J 6:45,P66,εσον ϊωανην,εσο¯,substitution_lexical,γεγραμμενον εν τοις προφηταις και εσον ϊωανην ται ϊωανην παντες διδακτοι θυ,γραμμενον εν τοις προφηταις και εσο¯ ται παντες διδακτοι θυ πας
6,J 6:45,P66,ϊωανην,[OMIT],omission,προφηταις και εσον ϊωανην ται ϊωανην παντες διδακτοι θυ πας ο,τοις προφηταις και εσο¯ ται παντες διδακτοι θυ πας ο
6,J 6:45,P66,ακουσας,ακου σας,substitution_morphological,παντες διδακτοι θυ πας ο ακουσας παρα του πατρος και μαθω¯,παντες διδακτοι θυ πας ο ακου σας παρα του πατρος και μαθων
6,J 6:45,P66,μαθω¯ ερχεται,μαθων ερ χεται,substitution_morphological,ακουσας παρα του πατρος και μαθω¯ ερχεται προς εμε,σας παρα του πατρος και μαθων ερ χεται προς με
6,J 6:45,P66,εμε,με,substitution_morphological,πατρος και μαθω¯ ερχεται προς εμε,και μαθων ερ χεται προς με
6,J 6:45,aleph,εστι¯ γεγραμμενον,εστι γεγραμμενο¯,substitution_morphological,εστι¯ γεγραμμενον εν τοις προφηταις και εσον,εστι γεγραμμενο¯ εν τοις προφηταις και εσονται
6,J 6:45,aleph,εσον ϊωανην ται ϊωανην παντες,εσονται παν τες,substitution_morphological,γεγραμμενον εν τοις προφηταις και εσον ϊωανην ται ϊωανην παντες διδακτοι θυ πας ο ακουσας,γεγραμμενο¯ εν τοις προφηταις και εσονται παν τες διδακτοι θυ πας ο ακουσας
6,J 6:45,aleph,παρα,πα ρα,substitution_morphological,διδακτοι θυ πας ο ακουσας παρα του πατρος και μαθω¯ ερχεται,διδακτοι θυ πας ο ακουσας πα ρα του πατρος και μαθων ερχεται
6,J 6:45,aleph,μαθω¯,μαθων,substitution_morphological,ακουσας παρα του πατρος και μαθω¯ ερχεται προς εμε,πα ρα του πατρος και μαθων ερχεται προς εμε
6,J 6:45,A,εστι¯,Εστιν,substitution_morphological,εστι¯ γεγραμμενον εν τοις προφηταις και,Εστιν γεγραμμενον εν τοις προφηταις και
6,J 6:45,A,εσον ϊωανην ται ϊωανην παντες,εσονται πα¯ τες,substitution_lexical,γεγραμμενον εν τοις προφηταις και εσον ϊωανην ται ϊωανην παντες διδακτοι θυ πας ο ακουσας,γεγραμμενον εν τοις προφηταις και εσονται πα¯ τες διδακτοι θυ πας ουν Ο
6,J 6:45,A,ο,ουν Ο,substitution_lexical,ϊωανην παντες διδακτοι θυ πας ο ακουσας παρα του πατρος και,πα¯ τες διδακτοι θυ πας ουν Ο ακουσας παρα του πρς και
6,J 6:45,A,πατρος,πρς,substitution_morphological,πας ο ακουσας παρα του πατρος και μαθω¯ ερχεται προς εμε,ουν Ο ακουσας παρα του πρς και μα θων την αληθειαν
6,J 6:45,A,μαθω¯,μα θων την αληθειαν,substitution_lexical,ακουσας παρα του πατρος και μαθω¯ ερχεται προς εμε,ακουσας παρα του πρς και μα θων την αληθειαν ερχεται προς με
6,J 6:45,A,εμε,με,substitution_morphological,πατρος και μαθω¯ ερχεται προς εμε,θων την αληθειαν ερχεται προς με
6,J 6:45,D,εστι¯,εστιν,substitution_morphological,εστι¯ γεγραμμενον εν τοις προφηταις και,εστιν γεγραμμενον εν τοις προφηταις και
